date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-09-01,mis_rep,16.3,145,150.0,1.0,0.0,2006,618,1.02
2025-09-01,mis_rep,16.3,146,120.0,1.0,0.0,2004,664,0.55
2025-09-01,mis_rep,16.3,147,-150.0,1.0,0.0,2007,633,2.03
2025-09-01,mis_rep,16.3,148,-30.0,1.0,0.0,2002,708,-1.99
2025-09-01,mis_rep,16.3,149,-60.0,1.0,0.0,2009,660,-2.64
2025-09-01,mis_rep,16.3,150,120.0,1.0,0.0,2010,662,0.58
2025-09-01,mis_rep,16.3,151,-60.0,1.0,0.0,2004,669,-2.61
2025-09-01,mis_rep,16.3,152,90.0,1.0,0.0,2011,630,-0.06
2025-09-01,mis_rep,16.3,153,-90.0,1.0,0.0,2005,814,3.08
2025-09-01,mis_rep,16.3,154,0.0,1.0,0.0,2010,790,-1.62
2025-09-01,mis_rep,16.3,155,30.0,1.0,0.0,2002,713,-0.91
2025-09-01,mis_rep,16.3,156,-60.0,1.0,0.0,2006,791,-2.72
2025-09-01,mis_rep,16.3,157,-150.0,1.0,0.0,2008,944,2.04
2025-09-01,mis_rep,16.3,158,120.0,1.0,0.0,2007,688,0.66
2025-09-01,mis_rep,16.3,159,-120.0,1.0,0.0,2008,675,2.75
2025-09-01,mis_rep,16.3,160,-60.0,1.0,0.0,2001,696,-2.64
2025-09-01,mis_rep,16.3,161,120.0,1.0,0.0,2005,722,0.65
2025-09-01,mis_rep,16.3,162,-30.0,1.0,0.0,2004,767,-2.14
2025-09-01,mis_rep,16.3,163,150.0,1.0,0.0,2004,681,0.97
2025-09-01,mis_rep,16.3,164,60.0,1.0,0.0,2003,705,-0.58
2025-09-01,mis_rep,16.3,165,-120.0,1.0,0.0,2002,667,2.58
2025-09-01,mis_rep,16.3,166,-60.0,1.0,0.0,2007,817,-2.69
2025-09-01,mis_rep,16.3,167,-60.0,1.0,0.0,2004,755,-2.62
2025-09-01,mis_rep,16.3,168,150.0,1.0,0.0,2011,752,1.03
2025-09-01,mis_rep,16.3,169,90.0,1.0,0.0,2007,637,-0.08
2025-09-01,mis_rep,16.3,170,0.0,1.0,0.0,2003,765,-1.64
2025-09-01,mis_rep,16.3,171,90.0,1.0,0.0,2003,731,0.08
2025-09-01,mis_rep,16.3,172,-150.0,1.0,0.0,2005,678,2.04
2025-09-01,mis_rep,16.3,173,-60.0,1.0,0.0,2007,622,-2.58
2025-09-01,mis_rep,16.3,174,60.0,1.0,0.0,2004,622,-0.49
2025-09-01,mis_rep,16.3,175,-120.0,1.0,0.0,2006,667,2.54
2025-09-01,mis_rep,16.3,176,-90.0,1.0,0.0,2007,626,-3.04
2025-09-01,mis_rep,16.3,177,150.0,1.0,0.0,2007,678,1.01
2025-09-01,mis_rep,16.3,178,60.0,1.0,0.0,2001,593,-0.53
2025-09-01,mis_rep,16.3,179,60.0,1.0,0.0,2007,661,-0.45
2025-09-01,mis_rep,16.3,180,90.0,1.0,0.0,2004,586,-0.08
2025-09-01,mis_rep,16.3,181,0.0,1.0,0.0,2010,634,-1.49
2025-09-01,mis_rep,16.3,182,60.0,1.0,0.0,2009,621,-0.48
2025-09-01,mis_rep,16.3,183,90.0,1.0,0.0,2004,586,-0.17
2025-09-01,mis_rep,16.3,184,-90.0,1.0,0.0,2001,679,3.03
2025-09-01,mis_rep,16.3,185,30.0,1.0,0.0,2007,671,-1.02
2025-09-01,mis_rep,16.3,186,-60.0,1.0,0.0,2003,643,-2.58
2025-09-01,mis_rep,16.3,187,150.0,1.0,0.0,2005,685,1.09
2025-09-01,mis_rep,16.3,188,-30.0,1.0,0.0,2010,777,-2.26
2025-09-01,mis_rep,16.3,189,-30.0,1.0,0.0,2004,813,-2.03
2025-09-01,mis_rep,16.3,190,-90.0,1.0,0.0,2001,895,3.14
2025-09-01,mis_rep,16.3,191,-30.0,1.0,0.0,2001,798,-2.14
2025-09-01,mis_rep,16.3,192,-120.0,1.0,0.0,2007,694,2.69
2025-09-01,mis_rep,16.3,193,60.0,1.0,0.0,2009,622,-0.47
2025-09-01,mis_rep,16.3,194,-150.0,1.0,0.0,2005,722,2.18
2025-09-01,mis_rep,16.3,195,-150.0,1.0,0.0,2001,622,2.19
2025-09-01,mis_rep,16.3,196,0.0,1.0,0.0,2010,650,-1.6
2025-09-01,mis_rep,16.3,197,30.0,1.0,0.0,2009,632,-0.98
2025-09-01,mis_rep,16.3,198,-150.0,1.0,0.0,2010,742,2.03
2025-09-01,mis_rep,16.3,199,-120.0,1.0,0.0,2010,744,2.64
2025-09-01,mis_rep,16.3,200,30.0,1.0,0.0,2007,698,-0.87
2025-09-01,mis_rep,16.3,201,0.0,1.0,0.0,2001,730,-1.55
