date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
26/08/2025,mis_rep,15.3,64,-90,1,0,2010,549,3.12
26/08/2025,mis_rep,15.3,65,-120,1,0,2010,486,2.39
26/08/2025,mis_rep,15.3,66,-60,1,0,2008,452,-2.84
26/08/2025,mis_rep,15.3,67,150,1,0,2002,478,0.97
26/08/2025,mis_rep,15.3,68,-120,1,0,2002,592,2.63
26/08/2025,mis_rep,15.3,69,30,1,0,2005,678,-1.06
26/08/2025,mis_rep,15.3,70,-30,1,0,2002,482,-2.39
26/08/2025,mis_rep,15.3,71,-90,1,0,2002,465,2.96
26/08/2025,mis_rep,15.3,72,30,1,0,2007,559,-0.99
26/08/2025,mis_rep,15.3,73,-90,1,0,2006,430,3.01
26/08/2025,mis_rep,15.3,74,-30,1,0,2004,448,-2.35
26/08/2025,mis_rep,15.3,75,60,1,0,2004,505,-0.65
26/08/2025,mis_rep,15.3,76,-150,1,0,2009,487,2.02
26/08/2025,mis_rep,15.3,77,-30,1,0,2007,437,-2.26
26/08/2025,mis_rep,15.3,78,0,1,0,2008,415,-1.55
26/08/2025,mis_rep,15.3,79,-60,1,0,2005,508,-2.82
26/08/2025,mis_rep,15.3,80,-30,1,0,2009,444,-2.11
26/08/2025,mis_rep,15.3,81,-150,1,0,2008,492,2.12
26/08/2025,mis_rep,15.3,82,30,1,0,2010,496,-1.11
26/08/2025,mis_rep,15.3,83,30,1,0,2006,510,-1.09
26/08/2025,mis_rep,15.3,84,90,1,0,2007,426,-0.3
26/08/2025,mis_rep,15.3,85,60,1,0,2003,491,-0.51
26/08/2025,mis_rep,15.3,86,0,1,0,2008,488,-1.58
26/08/2025,mis_rep,15.3,87,-120,1,0,2010,489,2.48
26/08/2025,mis_rep,15.3,88,-120,1,0,2008,658,2.47
26/08/2025,mis_rep,15.3,89,-30,1,0,2007,547,-2.29
26/08/2025,mis_rep,15.3,90,120,1,0,2004,497,0.51
26/08/2025,mis_rep,15.3,91,90,1,0,2006,485,-0.03
26/08/2025,mis_rep,15.3,92,120,1,0,2001,534,0.52
26/08/2025,mis_rep,15.3,93,120,1,0,2001,503,0.37
26/08/2025,mis_rep,15.3,94,-30,1,0,2011,529,-2.32
26/08/2025,mis_rep,15.3,95,30,1,0,2008,640,-1.03
26/08/2025,mis_rep,15.3,96,-120,1,0,2010,492,2.53
26/08/2025,mis_rep,15.3,97,120,1,0,2011,505,0.32
26/08/2025,mis_rep,15.3,98,-30,1,0,2010,515,-2.51
26/08/2025,mis_rep,15.3,99,-60,1,0,2001,483,-2.8
26/08/2025,mis_rep,15.3,100,0,1,0,2011,503,-1.78
26/08/2025,mis_rep,15.3,101,150,1,0,2007,589,0.78
26/08/2025,mis_rep,15.3,102,-60,1,0,2006,511,-2.83
26/08/2025,mis_rep,15.3,103,150,1,0,2006,487,0.94
26/08/2025,mis_rep,15.3,104,30,1,0,2003,583,-1.17
26/08/2025,mis_rep,15.3,105,-60,1,0,2006,540,-2.84
26/08/2025,mis_rep,15.3,106,60,1,0,2010,484,-0.68
26/08/2025,mis_rep,15.3,107,-60,1,0,2002,492,-2.61
26/08/2025,mis_rep,15.3,108,30,1,0,2002,506,-1.01
26/08/2025,mis_rep,15.3,109,-150,1,0,2004,444,2.07
26/08/2025,mis_rep,15.3,110,150,1,0,2002,442,1.05
26/08/2025,mis_rep,15.3,111,30,1,0,2009,710,-0.92
26/08/2025,mis_rep,15.3,112,0,1,0,2008,532,-1.63
26/08/2025,mis_rep,15.3,113,150,1,0,2003,554,0.96
26/08/2025,mis_rep,15.3,114,-60,1,0,2002,584,-2.64
26/08/2025,mis_rep,15.3,115,90,1,0,2007,723,0.03
26/08/2025,mis_rep,15.3,116,30,1,0,2009,529,-0.93
26/08/2025,mis_rep,15.3,117,-150,1,0,2001,450,2.08
26/08/2025,mis_rep,15.3,118,60,1,0,2005,508,-0.63
26/08/2025,mis_rep,15.3,119,-60,1,0,2004,474,-2.67
26/08/2025,mis_rep,15.3,120,30,1,0,2007,530,-0.92
26/08/2025,mis_rep,15.3,121,120,1,0,2005,475,0.67
26/08/2025,mis_rep,15.3,122,150,1,0,2004,552,1.08
26/08/2025,mis_rep,15.3,123,120,1,0,2009,517,0.75
26/08/2025,mis_rep,15.3,124,-150,1,0,2008,462,2.03
26/08/2025,mis_rep,15.3,125,90,1,0,2009,475,-0.17
26/08/2025,mis_rep,15.3,126,90,1,0,2006,545,-0.13
26/08/2025,mis_rep,15.3,127,0,1,0,2009,476,-1.58
26/08/2025,mis_rep,15.3,128,30,1,0,2006,717,-1.09
26/08/2025,mis_rep,15.3,129,-30,1,0,2004,502,-2.14
26/08/2025,mis_rep,15.3,130,120,1,0,2005,504,0.58
26/08/2025,mis_rep,15.3,131,30,1,0,2004,463,-0.96
26/08/2025,mis_rep,15.3,132,60,1,0,2005,513,-0.47
26/08/2025,mis_rep,15.3,133,0,1,0,2003,504,-1.62
26/08/2025,mis_rep,15.3,134,-120,1,0,2008,661,2.55
26/08/2025,mis_rep,15.3,135,90,1,0,2004,550,-0.03
26/08/2025,mis_rep,15.3,136,-30,1,0,2003,513,-2.15
26/08/2025,mis_rep,15.3,137,120,1,0,2006,489,0.36
26/08/2025,mis_rep,15.3,138,90,1,0,2001,499,0.09
26/08/2025,mis_rep,15.3,139,-30,1,0,2002,516,-2.02
26/08/2025,mis_rep,15.3,140,-90,1,0,2010,516,2.95
26/08/2025,mis_rep,15.3,141,30,1,0,2007,504,-1.02
26/08/2025,mis_rep,15.3,142,-150,1,0,2008,533,1.99
26/08/2025,mis_rep,15.3,143,150,1,0,2009,448,0.94
26/08/2025,mis_rep,15.3,144,90,1,0,2001,515,-0.1
26/08/2025,mis_rep,15.3,145,30,1,0,2009,476,-0.92
26/08/2025,mis_rep,15.3,146,-150,1,0,2001,517,2.15
26/08/2025,mis_rep,15.3,147,60,1,0,2006,488,-0.59
26/08/2025,mis_rep,15.3,148,120,1,0,2003,515,0.55
26/08/2025,mis_rep,15.3,149,90,1,0,2005,516,0.07
26/08/2025,mis_rep,15.3,150,-120,1,0,2008,556,2.58
26/08/2025,mis_rep,15.3,151,90,1,0,2007,541,0.18
26/08/2025,mis_rep,15.3,152,-150,1,0,2003,626,2.02
26/08/2025,mis_rep,15.3,153,-120,1,0,2002,629,2.5
26/08/2025,mis_rep,15.3,154,120,1,0,2005,509,0.48
26/08/2025,mis_rep,15.3,155,-120,1,0,2001,631,2.55
26/08/2025,mis_rep,15.3,156,-30,1,0,2011,593,-2.23
26/08/2025,mis_rep,15.3,157,-150,1,0,2006,515,2.27
26/08/2025,mis_rep,15.3,158,90,1,0,2010,523,-0.02
26/08/2025,mis_rep,15.3,159,120,1,0,2006,620,0.49
26/08/2025,mis_rep,15.3,160,-90,1,0,2003,516,3.08
26/08/2025,mis_rep,15.3,161,120,1,0,2001,582,0.58
26/08/2025,mis_rep,15.3,162,60,1,0,2010,562,-0.56
26/08/2025,mis_rep,15.3,163,-30,1,0,2004,527,-2.13
26/08/2025,mis_rep,15.3,164,60,1,0,2006,476,-0.51
26/08/2025,mis_rep,15.3,165,120,1,0,2003,506,0.59
26/08/2025,mis_rep,15.3,166,0,1,0,2007,500,-1.6
26/08/2025,mis_rep,15.3,167,-150,1,0,2003,464,2.11
26/08/2025,mis_rep,15.3,168,-150,1,0,2002,587,2.18
26/08/2025,mis_rep,15.3,169,-120,1,0,2008,704,2.61
26/08/2025,mis_rep,15.3,170,-90,1,0,2009,650,-3.14
26/08/2025,mis_rep,15.3,171,-30,1,0,2010,536,-2.02
26/08/2025,mis_rep,15.3,172,90,1,0,2005,568,-0.02
26/08/2025,mis_rep,15.3,173,-30,1,0,2004,597,-2.22
26/08/2025,mis_rep,15.3,174,-90,1,0,2005,636,3.02
26/08/2025,mis_rep,15.3,175,90,1,0,2007,536,0.07
26/08/2025,mis_rep,15.3,176,-60,1,0,2002,540,-2.79
26/08/2025,mis_rep,15.3,177,0,1,0,2007,508,-1.71
26/08/2025,mis_rep,15.3,178,-60,1,0,2005,714,-2.61
26/08/2025,mis_rep,15.3,179,-60,1,0,2006,578,-2.62
26/08/2025,mis_rep,15.3,180,-150,1,0,2006,669,1.95
26/08/2025,mis_rep,15.3,181,60,1,0,2008,532,-0.52
26/08/2025,mis_rep,15.3,182,0,1,0,2002,529,-1.61
26/08/2025,mis_rep,15.3,183,-90,1,0,2010,611,3.05
26/08/2025,mis_rep,15.3,184,-30,1,0,2010,505,-2.09
26/08/2025,mis_rep,15.3,185,-60,1,0,2007,560,-2.63
26/08/2025,mis_rep,15.3,186,-120,1,0,2010,557,2.52
26/08/2025,mis_rep,15.3,187,-120,1,0,2006,615,2.52
26/08/2025,mis_rep,15.3,188,-150,1,0,2009,506,2.13
26/08/2025,mis_rep,15.3,189,-120,1,0,2008,538,2.58
26/08/2025,mis_rep,15.3,190,120,1,0,2004,566,0.56
26/08/2025,mis_rep,15.3,191,-90,1,0,2010,589,-3.09
26/08/2025,mis_rep,15.3,192,150,1,0,2001,571,0.94
26/08/2025,mis_rep,15.3,193,-90,1,0,2005,568,-3.13
26/08/2025,mis_rep,15.3,194,-90,1,0,2002,535,3.11
26/08/2025,mis_rep,15.3,195,0,1,0,2004,602,-1.54
26/08/2025,mis_rep,15.3,196,90,1,0,2002,602,0.15
26/08/2025,mis_rep,15.3,197,0,1,0,2010,557,-1.52
26/08/2025,mis_rep,15.3,198,-60,1,0,2006,648,-2.59
26/08/2025,mis_rep,15.3,199,-150,1,0,2010,535,1.99
26/08/2025,mis_rep,15.3,200,90,1,0,2002,541,-0.11
26/08/2025,mis_rep,15.3,201,-150,1,0,2002,485,2.24
26/08/2025,mis_rep,15.3,202,0,1,0,2008,1009,-1.48
26/08/2025,mis_rep,15.3,203,30,1,0,2002,500,-0.98
26/08/2025,mis_rep,15.3,204,-30,1,0,2002,553,-2.11
26/08/2025,mis_rep,15.3,205,150,1,0,2004,516,1.02
26/08/2025,mis_rep,15.3,206,150,1,0,2001,477,0.82
26/08/2025,mis_rep,15.3,207,-120,1,0,2002,951,2.47
26/08/2025,mis_rep,15.3,208,120,1,0,2009,600,0.55
26/08/2025,mis_rep,15.3,209,150,1,0,2007,537,1.08
26/08/2025,mis_rep,15.3,210,150,1,0,2008,591,0.87
26/08/2025,mis_rep,15.3,211,150,1,0,2011,502,1.06
26/08/2025,mis_rep,15.3,212,0,1,0,2004,464,-1.63
26/08/2025,mis_rep,15.3,213,30,1,0,2009,485,-0.84
26/08/2025,mis_rep,15.3,214,120,1,0,2010,557,0.72
26/08/2025,mis_rep,15.3,215,-90,1,0,2008,550,-3.13
26/08/2025,mis_rep,15.3,216,-120,1,0,2002,533,2.55
26/08/2025,mis_rep,15.3,217,-90,1,0,2007,482,3.07
26/08/2025,mis_rep,15.3,218,-90,1,0,2008,600,-3.1
26/08/2025,mis_rep,15.3,219,-90,1,0,2003,584,-3.1
26/08/2025,mis_rep,15.3,220,150,1,0,2008,538,1.08
26/08/2025,mis_rep,15.3,221,120,1,0,2001,527,0.55
26/08/2025,mis_rep,15.3,222,-150,1,0,2006,548,2.16
26/08/2025,mis_rep,15.3,223,0,1,0,2003,491,-1.62
26/08/2025,mis_rep,15.3,224,0,1,0,2005,533,-1.66
26/08/2025,mis_rep,15.3,225,60,1,0,2008,528,-0.49
26/08/2025,mis_rep,15.3,226,-30,1,0,2011,497,-2.14
26/08/2025,mis_rep,15.3,227,-90,1,0,2009,568,3.03
26/08/2025,mis_rep,15.3,228,60,1,0,2003,472,-0.57
26/08/2025,mis_rep,15.3,229,-150,1,0,2003,512,2.2
26/08/2025,mis_rep,15.3,230,-30,1,0,2002,528,-2.04
26/08/2025,mis_rep,15.3,231,0,1,0.52,2003,587,-1.25
26/08/2025,mis_rep,15.3,232,0,1,0.52,2009,506,-1.16
26/08/2025,mis_rep,15.3,233,0,1,0.52,2009,453,-1.05
26/08/2025,mis_rep,15.3,234,0,1,0.52,2008,505,-1.15
26/08/2025,mis_rep,15.3,235,0,1,0.52,2004,559,-1.08
26/08/2025,mis_rep,15.3,236,0,1,0.52,2003,459,-1.19
26/08/2025,mis_rep,15.3,237,0,1,0.52,2004,474,-1.06
26/08/2025,mis_rep,15.3,238,0,1,0.52,2006,443,-1.01
26/08/2025,mis_rep,15.3,239,0,1,0.52,2008,535,-1.13
26/08/2025,mis_rep,15.3,240,0,1,0.52,2009,610,-1.11
26/08/2025,mis_rep,15.3,241,0,1,0.52,2008,688,-1.18
26/08/2025,mis_rep,15.3,242,0,1,0.52,2010,429,-1.11
26/08/2025,mis_rep,15.3,243,0,1,0.52,2008,432,-1.13
26/08/2025,mis_rep,15.3,244,0,1,0.52,2003,629,-1.07
26/08/2025,mis_rep,15.3,245,0,1,0.52,2003,670,-1.12
26/08/2025,mis_rep,15.3,246,0,1,0.52,2008,534,-1.05
26/08/2025,mis_rep,15.3,247,0,1,0.52,2010,833,-1.05
26/08/2025,mis_rep,15.3,248,0,1,0.52,2009,445,-1.04
26/08/2025,mis_rep,15.3,249,0,1,0.52,2009,574,-1
26/08/2025,mis_rep,15.3,250,0,1,0.52,2002,553,-1.03
26/08/2025,mis_rep,15.3,251,0,1,0.52,2007,486,-1.11
26/08/2025,mis_rep,15.3,252,0,1,0.52,2001,524,-1.12
26/08/2025,mis_rep,15.3,253,0,1,0.52,2006,533,-1.1
26/08/2025,mis_rep,15.3,254,0,1,0.52,2005,726,-1.05
26/08/2025,mis_rep,15.3,255,0,1,0.52,2010,476,-1.05
26/08/2025,mis_rep,15.3,256,0,1,0.52,2005,676,-1.05
26/08/2025,mis_rep,15.3,257,0,1,0.52,2006,422,-1.11
26/08/2025,mis_rep,15.3,258,0,1,0.52,2005,419,-1.01
26/08/2025,mis_rep,15.3,259,0,1,0.52,2003,443,-0.96
26/08/2025,mis_rep,15.3,260,0,1,0.52,2009,709,-1.13
26/08/2025,mis_rep,15.3,261,0,1,0.52,2010,619,-1.08
26/08/2025,mis_rep,15.3,262,0,1,0.52,2014,676,-1.08
26/08/2025,mis_rep,15.3,263,0,1,0.52,2001,423,-1.13
26/08/2025,mis_rep,15.3,264,0,1,0.52,2002,622,-1.13
26/08/2025,mis_rep,15.3,265,0,1,0.52,2002,616,-1.11
26/08/2025,mis_rep,15.3,266,0,1,0.52,2010,651,-1.05
26/08/2025,mis_rep,15.3,267,0,1,0.52,2012,471,-1.12
26/08/2025,mis_rep,15.3,268,0,1,0.52,2010,616,-1.05
26/08/2025,mis_rep,15.3,269,0,1,0.52,2002,743,-1.09
26/08/2025,mis_rep,15.3,270,0,1,0.52,2007,436,-1.01
26/08/2025,mis_rep,15.3,271,0,1,0.52,2006,650,-1.11
26/08/2025,mis_rep,15.3,272,0,1,0.52,2003,690,-1.21
26/08/2025,mis_rep,15.3,273,0,1,0.52,2009,438,-1.08
26/08/2025,mis_rep,15.3,274,0,1,0.52,2008,685,-1.08
26/08/2025,mis_rep,15.3,275,0,1,0.52,2002,417,-1.12
26/08/2025,mis_rep,15.3,276,0,1,0.52,2010,568,-1.09
26/08/2025,mis_rep,15.3,277,0,1,0.52,2007,698,-1.11
26/08/2025,mis_rep,15.3,278,0,1,0.52,2003,604,-1.06
26/08/2025,mis_rep,15.3,279,0,1,0.52,2009,586,-1.06
26/08/2025,mis_rep,15.3,280,0,1,0.52,2007,824,-1.12
26/08/2025,mis_rep,15.3,281,0,1,0.52,2011,487,-1.12
26/08/2025,mis_rep,15.3,282,0,1,0.52,2001,486,-1.04
26/08/2025,mis_rep,15.3,283,0,1,0.52,2011,424,-1.07
26/08/2025,mis_rep,15.3,284,0,1,0.52,2003,607,-1.04
26/08/2025,mis_rep,15.3,285,0,1,0.52,2006,414,-1.06
26/08/2025,mis_rep,15.3,286,0,1,0.52,2001,500,-1.08
26/08/2025,mis_rep,15.3,287,0,1,0.52,2007,777,-1.1
26/08/2025,mis_rep,15.3,288,0,1,0.52,2006,465,-1.09
26/08/2025,mis_rep,15.3,289,0,1,0.52,2006,387,-1.2
26/08/2025,mis_rep,15.3,290,0,1,0.52,2001,507,-1.05
26/08/2025,mis_rep,15.3,291,0,1,0.52,2009,414,-1.11
26/08/2025,mis_rep,15.3,292,0,1,0.52,2006,480,-0.96
26/08/2025,mis_rep,15.3,293,0,1,0.52,2006,413,-1.07
26/08/2025,mis_rep,15.3,294,0,1,0.52,2008,516,-1.03
26/08/2025,mis_rep,15.3,295,0,1,0.52,2004,446,-1.18
26/08/2025,mis_rep,15.3,296,0,1,0.52,2006,455,-1.05
26/08/2025,mis_rep,15.3,297,0,1,0.52,2010,419,-1.05
26/08/2025,mis_rep,15.3,298,0,1,0.52,2007,441,-1.08
26/08/2025,mis_rep,15.3,299,0,1,0.52,2002,419,-1.02
26/08/2025,mis_rep,15.3,300,0,1,0.52,2001,421,-1.04
26/08/2025,mis_rep,15.3,301,0,1,0.52,2010,440,-1.01
26/08/2025,mis_rep,15.3,302,0,1,0.52,2004,470,-0.99
26/08/2025,mis_rep,15.3,303,0,1,0.52,2009,787,-1.13
26/08/2025,mis_rep,15.3,304,0,1,0.52,2007,659,-1.04
26/08/2025,mis_rep,15.3,305,0,1,0.52,2009,630,-1.11
26/08/2025,mis_rep,15.3,306,0,1,0.52,2011,654,-1.1
26/08/2025,mis_rep,15.3,307,0,1,0.52,2008,515,-1
26/08/2025,mis_rep,15.3,308,0,1,0.52,2001,701,-1.1
26/08/2025,mis_rep,15.3,309,0,1,0.52,2010,590,-0.94
26/08/2025,mis_rep,15.3,310,0,1,0.52,2004,413,-1.08
26/08/2025,mis_rep,15.3,311,0,1,0.52,2007,414,-1.07
26/08/2025,mis_rep,15.3,312,0,1,0.52,2007,527,-1.16
26/08/2025,mis_rep,15.3,313,0,1,0.52,2010,550,-1.09
26/08/2025,mis_rep,15.3,314,0,1,0.52,2006,394,-1.1
26/08/2025,mis_rep,15.3,315,0,1,0.52,2009,681,-1
26/08/2025,mis_rep,15.3,316,0,1,0.52,2001,578,-1.1
26/08/2025,mis_rep,15.3,317,0,1,0.52,2007,731,-1.02
26/08/2025,mis_rep,15.3,318,0,1,0.52,2010,461,-1.05
26/08/2025,mis_rep,15.3,319,0,1,0.52,2010,395,-1.05
26/08/2025,mis_rep,15.3,320,0,1,0.52,2008,402,-1.07
26/08/2025,mis_rep,15.3,321,0,1,0.52,2003,577,-1.04
26/08/2025,mis_rep,15.3,322,0,1,0.52,2001,576,-1.03
26/08/2025,mis_rep,15.3,323,0,1,0.52,2005,381,-1.1
26/08/2025,mis_rep,15.3,324,0,1,0.52,2007,463,-1.03
26/08/2025,mis_rep,15.3,325,0,1,0.52,2001,490,-1.04
26/08/2025,mis_rep,15.3,326,0,1,0.52,2006,467,-1.1
26/08/2025,mis_rep,15.3,327,0,1,0.52,2003,428,-1.06
26/08/2025,mis_rep,15.3,328,0,1,0.52,2005,383,-1.06
26/08/2025,mis_rep,15.3,329,0,1,0.52,2008,462,-1.13
26/08/2025,mis_rep,15.3,330,0,1,0.52,2003,443,-1.11
26/08/2025,mis_rep,15.3,331,0,1,0.52,2005,415,-1.07
26/08/2025,mis_rep,15.3,332,0,1,0.52,2002,445,-1.06
26/08/2025,mis_rep,15.3,333,0,1,0.52,2010,381,-1.14
26/08/2025,mis_rep,15.3,334,0,1,0.52,2007,479,-1.12
26/08/2025,mis_rep,15.3,335,0,1,0.52,2001,390,-1.01
26/08/2025,mis_rep,15.3,336,0,1,0.52,2010,486,-1.11
26/08/2025,mis_rep,15.3,337,0,1,0.52,2007,440,-1.07
26/08/2025,mis_rep,15.3,338,0,1,0.52,2002,601,-1.05
26/08/2025,mis_rep,15.3,339,0,1,0.52,2002,559,-1.09
26/08/2025,mis_rep,15.3,340,0,1,0.52,2006,401,-1.05
26/08/2025,mis_rep,15.3,341,30,1,0.52,2005,504,-1.25
26/08/2025,mis_rep,15.3,342,-150,1,0.52,2011,505,1.47
26/08/2025,mis_rep,15.3,343,0,1,0.52,2001,517,-2.28
26/08/2025,mis_rep,15.3,344,120,1,0.52,2008,475,-0.11
26/08/2025,mis_rep,15.3,345,-90,1,0.52,2003,591,2.52
26/08/2025,mis_rep,15.3,346,60,1,0.52,2008,516,-1.22
26/08/2025,mis_rep,15.3,347,-120,1,0.52,2010,638,1.96
26/08/2025,mis_rep,15.3,348,-30,1,0.52,2003,520,-2.58
26/08/2025,mis_rep,15.3,349,-60,1,0.52,2004,550,-2.88
26/08/2025,mis_rep,15.3,350,90,1,0.52,2002,533,-0.63
26/08/2025,mis_rep,15.3,351,150,1,0.52,2006,444,0.41
26/08/2025,mis_rep,15.3,352,-120,1,0.52,2002,580,1.96
26/08/2025,mis_rep,15.3,353,150,1,0.52,2007,463,0.4
26/08/2025,mis_rep,15.3,354,30,1,0.52,2007,510,-1.54
26/08/2025,mis_rep,15.3,355,-30,1,0.52,2010,505,-2.57
26/08/2025,mis_rep,15.3,356,0,1,0.52,2007,467,-2.04
26/08/2025,mis_rep,15.3,357,90,1,0.52,2007,473,-0.57
26/08/2025,mis_rep,15.3,358,-60,1,0.52,2004,526,3.12
26/08/2025,mis_rep,15.3,359,120,1,0.52,2001,562,-0.21
26/08/2025,mis_rep,15.3,360,-150,1,0.52,2009,573,1.51
26/08/2025,mis_rep,15.3,361,-90,1,0.52,2002,531,2.42
26/08/2025,mis_rep,15.3,362,60,1,0.52,2004,605,-1.11
26/08/2025,mis_rep,15.3,363,-30,1,0.52,2004,482,-2.85
26/08/2025,mis_rep,15.3,364,120,1,0.52,2006,567,0.01
26/08/2025,mis_rep,15.3,365,-60,1,0.52,2001,546,-3.09
26/08/2025,mis_rep,15.3,366,0,1,0.52,2009,442,-2.08
26/08/2025,mis_rep,15.3,367,90,1,0.52,2001,498,-0.47
26/08/2025,mis_rep,15.3,368,-90,1,0.52,2008,575,2.63
26/08/2025,mis_rep,15.3,369,-120,1,0.52,2008,540,2
26/08/2025,mis_rep,15.3,370,30,1,0.52,2012,535,-1.52
26/08/2025,mis_rep,15.3,371,-150,1,0.52,2002,444,1.59
26/08/2025,mis_rep,15.3,372,60,1,0.52,2005,481,-1.19
26/08/2025,mis_rep,15.3,373,150,1,0.52,2003,611,0.41
26/08/2025,mis_rep,15.3,374,0,1,0.52,2010,500,-2.13
26/08/2025,mis_rep,15.3,375,-120,1,0.52,2004,507,1.94
26/08/2025,mis_rep,15.3,376,60,1,0.52,2003,516,-1.06
26/08/2025,mis_rep,15.3,377,-60,1,0.52,2001,475,3.09
26/08/2025,mis_rep,15.3,378,-90,1,0.52,2006,535,2.53
26/08/2025,mis_rep,15.3,379,150,1,0.52,2010,569,0.6
26/08/2025,mis_rep,15.3,380,30,1,0.52,2007,600,-1.42
26/08/2025,mis_rep,15.3,381,-150,1,0.52,2001,463,1.64
26/08/2025,mis_rep,15.3,382,90,1,0.52,2004,479,-0.65
26/08/2025,mis_rep,15.3,383,120,1,0.52,2009,470,0.01
26/08/2025,mis_rep,15.3,384,-30,1,0.52,2001,483,-2.76
26/08/2025,mis_rep,15.3,385,-120,1,0.52,2008,626,1.98
26/08/2025,mis_rep,15.3,386,-30,1,0.52,2010,494,-2.86
26/08/2025,mis_rep,15.3,387,-150,1,0.52,2002,501,1.6
26/08/2025,mis_rep,15.3,388,-90,1,0.52,2007,535,2.48
