date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-09-01,mis_rep,21.3,156,-60.0,1.0,0.0,2009,497,-2.72
2025-09-01,mis_rep,21.3,157,150.0,1.0,0.0,2003,520,0.89
2025-09-01,mis_rep,21.3,158,90.0,1.0,0.0,2004,575,0.0
2025-09-01,mis_rep,21.3,159,60.0,1.0,0.0,2010,482,-0.55
2025-09-01,mis_rep,21.3,160,90.0,1.0,0.0,2009,492,-0.09
2025-09-01,mis_rep,21.3,161,-60.0,1.0,0.0,2006,415,-2.63
2025-09-01,mis_rep,21.3,162,-30.0,1.0,0.0,2010,473,-2.24
2025-09-01,mis_rep,21.3,163,0.0,1.0,0.0,2003,442,-1.54
2025-09-01,mis_rep,21.3,164,-30.0,1.0,0.0,2001,447,-2.2
2025-09-01,mis_rep,21.3,165,0.0,1.0,0.0,2007,447,-1.49
2025-09-01,mis_rep,21.3,166,30.0,1.0,0.0,2008,460,-0.83
2025-09-01,mis_rep,21.3,167,90.0,1.0,0.0,2003,504,-0.08
2025-09-01,mis_rep,21.3,168,-120.0,1.0,0.0,2004,438,2.53
2025-09-01,mis_rep,21.3,169,60.0,1.0,0.0,2005,463,-0.51
2025-09-01,mis_rep,21.3,170,-90.0,1.0,0.0,2001,458,3.13
2025-09-01,mis_rep,21.3,171,-120.0,1.0,0.0,2010,491,2.63
2025-09-01,mis_rep,21.3,172,90.0,1.0,0.0,2006,490,-0.14
2025-09-01,mis_rep,21.3,173,90.0,1.0,0.0,2003,490,-0.04
2025-09-01,mis_rep,21.3,174,90.0,1.0,0.0,2011,502,-0.14
2025-09-01,mis_rep,21.3,175,120.0,1.0,0.0,2002,901,0.62
2025-09-01,mis_rep,21.3,176,-120.0,1.0,0.0,2010,481,2.56
2025-09-01,mis_rep,21.3,177,120.0,1.0,0.0,2010,812,0.72
2025-09-01,mis_rep,21.3,178,-120.0,1.0,0.0,2010,484,2.64
2025-09-01,mis_rep,21.3,179,0.0,1.0,0.0,2010,514,-1.64
2025-09-01,mis_rep,21.3,180,120.0,1.0,0.0,2010,515,0.69
2025-09-01,mis_rep,21.3,181,-120.0,1.0,0.0,2003,426,2.54
2025-09-01,mis_rep,21.3,182,120.0,1.0,0.0,2007,569,0.54
2025-09-01,mis_rep,21.3,183,-120.0,1.0,0.0,2003,451,2.63
2025-09-01,mis_rep,21.3,184,-90.0,1.0,0.0,2003,539,-3.13
2025-09-01,mis_rep,21.3,185,120.0,1.0,0.0,2002,510,0.76
2025-09-01,mis_rep,21.3,186,-90.0,1.0,0.0,2002,490,2.92
2025-09-01,mis_rep,21.3,187,-120.0,1.0,0.0,2010,531,2.56
2025-09-01,mis_rep,21.3,188,-120.0,1.0,0.0,2002,507,2.69
2025-09-01,mis_rep,21.3,189,150.0,1.0,0.0,2011,581,1.09
2025-09-01,mis_rep,21.3,190,0.0,1.0,0.0,2002,498,-1.6
2025-09-01,mis_rep,21.3,191,90.0,1.0,0.0,2006,488,-0.17
2025-09-01,mis_rep,21.3,192,120.0,1.0,0.0,2006,472,0.67
2025-09-01,mis_rep,21.3,193,-150.0,1.0,0.0,2003,440,2.27
2025-09-01,mis_rep,21.3,194,150.0,1.0,0.0,2010,412,0.96
2025-09-01,mis_rep,21.3,195,-90.0,1.0,0.0,2008,422,2.97
2025-09-01,mis_rep,21.3,196,120.0,1.0,0.0,2006,554,0.45
2025-09-01,mis_rep,21.3,197,30.0,1.0,0.0,2001,459,-1.07
2025-09-01,mis_rep,21.3,198,-60.0,1.0,0.0,2011,495,-2.66
2025-09-01,mis_rep,21.3,199,90.0,1.0,0.0,2004,485,0.01
2025-09-01,mis_rep,21.3,200,-150.0,1.0,0.0,2009,489,2.12
2025-09-01,mis_rep,21.3,201,-150.0,1.0,0.0,2001,479,2.21
2025-09-01,mis_rep,21.3,202,60.0,1.0,0.0,2007,476,-0.4
2025-09-01,mis_rep,21.3,203,150.0,1.0,0.0,2001,547,1.1
2025-09-01,mis_rep,21.3,204,120.0,1.0,0.0,2001,513,0.62
2025-09-01,mis_rep,21.3,205,60.0,1.0,0.0,2005,423,-0.57
2025-09-01,mis_rep,21.3,206,150.0,1.0,0.0,2003,500,0.86
2025-09-01,mis_rep,21.3,207,0.0,1.0,0.0,2001,453,-1.58
2025-09-01,mis_rep,21.3,208,120.0,1.0,0.0,2007,456,0.23
2025-09-01,mis_rep,21.3,209,60.0,1.0,0.0,2001,476,-0.57
2025-09-01,mis_rep,21.3,210,60.0,1.0,0.0,2010,446,-0.59
2025-09-01,mis_rep,21.3,211,-120.0,1.0,0.0,2004,516,2.51
2025-09-01,mis_rep,21.3,212,0.0,1.0,0.0,2011,431,-1.6
2025-09-01,mis_rep,21.3,213,60.0,1.0,0.0,2005,412,-0.58
2025-09-01,mis_rep,21.3,214,90.0,1.0,0.0,2007,487,-0.21
2025-09-01,mis_rep,21.3,215,60.0,1.0,0.0,2007,437,-0.59
2025-09-01,mis_rep,21.3,216,90.0,1.0,0.0,2009,440,-0.13
2025-09-01,mis_rep,21.3,217,-90.0,1.0,0.0,2005,483,-3.14
2025-09-01,mis_rep,21.3,218,60.0,1.0,0.0,2007,442,-0.52
2025-09-01,mis_rep,21.3,219,0.0,1.0,0.0,2011,444,-1.55
2025-09-01,mis_rep,21.3,220,150.0,1.0,0.0,2005,657,0.91
2025-09-01,mis_rep,21.3,221,30.0,1.0,0.0,2007,489,-1.11
2025-09-01,mis_rep,21.3,222,0.0,1.0,0.0,2002,431,-1.64
2025-09-01,mis_rep,21.3,223,-30.0,1.0,0.0,2002,492,-2.37
2025-09-01,mis_rep,21.3,224,30.0,1.0,0.0,2003,420,-0.84
2025-09-01,mis_rep,21.3,225,30.0,1.0,0.0,2004,426,-1.0
2025-09-01,mis_rep,21.3,226,150.0,1.0,0.0,2002,503,0.98
2025-09-01,mis_rep,21.3,227,90.0,1.0,0.0,2001,440,-0.02
2025-09-01,mis_rep,21.3,228,120.0,1.0,0.0,2001,504,0.49
2025-09-01,mis_rep,21.3,229,-90.0,1.0,0.0,2002,501,-3.12
2025-09-01,mis_rep,21.3,230,120.0,1.0,0.0,2004,501,0.53
2025-09-01,mis_rep,21.3,231,0.0,1.0,0.52,2009,330,-1.13
2025-09-01,mis_rep,21.3,232,0.0,1.0,0.52,2004,429,-1.06
2025-09-01,mis_rep,21.3,233,0.0,1.0,0.52,2001,428,-1.1
2025-09-01,mis_rep,21.3,234,0.0,1.0,0.52,2005,353,-1.15
2025-09-01,mis_rep,21.3,235,0.0,1.0,0.52,2004,474,-1.0
2025-09-01,mis_rep,21.3,236,0.0,1.0,0.52,2012,316,-1.04
2025-09-01,mis_rep,21.3,237,0.0,1.0,0.52,2006,262,-1.05
2025-09-01,mis_rep,21.3,238,0.0,1.0,0.52,2005,260,-1.04
2025-09-01,mis_rep,21.3,239,0.0,1.0,0.52,2008,358,-1.05
2025-09-01,mis_rep,21.3,240,0.0,1.0,0.52,2008,284,-1.01
2025-09-01,mis_rep,21.3,241,0.0,1.0,0.52,2002,378,-1.08
2025-09-01,mis_rep,21.3,242,0.0,1.0,0.52,2003,373,-1.05
2025-09-01,mis_rep,21.3,243,0.0,1.0,0.52,2008,353,-1.1
2025-09-01,mis_rep,21.3,244,0.0,1.0,0.52,2001,324,-1.06
2025-09-01,mis_rep,21.3,245,0.0,1.0,0.52,2004,339,-1.05
2025-09-01,mis_rep,21.3,246,0.0,1.0,0.52,2008,111,-1.05
2025-09-01,mis_rep,21.3,247,0.0,1.0,0.52,2009,345,-1.11
2025-09-01,mis_rep,21.3,248,0.0,1.0,0.52,2002,311,-1.05
2025-09-01,mis_rep,21.3,249,0.0,1.0,0.52,2005,419,-1.04
2025-09-01,mis_rep,21.3,250,0.0,1.0,0.52,2004,292,-1.04
2025-09-01,mis_rep,21.3,251,0.0,1.0,0.52,2007,365,-1.06
2025-09-01,mis_rep,21.3,252,0.0,1.0,0.52,2004,413,-1.07
2025-09-01,mis_rep,21.3,253,0.0,1.0,0.52,2006,353,-1.11
2025-09-01,mis_rep,21.3,254,0.0,1.0,0.52,2003,340,-1.06
2025-09-01,mis_rep,21.3,255,0.0,1.0,0.52,2004,291,-1.08
2025-09-01,mis_rep,21.3,256,0.0,1.0,0.52,2003,300,-1.05
2025-09-01,mis_rep,21.3,257,0.0,1.0,0.52,2009,326,-1.1
2025-09-01,mis_rep,21.3,258,0.0,1.0,0.52,2009,395,-1.1
2025-09-01,mis_rep,21.3,259,0.0,1.0,0.52,2002,139,-1.07
2025-09-01,mis_rep,21.3,260,0.0,1.0,0.52,2008,372,-1.08
2025-09-01,mis_rep,21.3,261,0.0,1.0,0.52,2001,400,-1.04
2025-09-01,mis_rep,21.3,262,0.0,1.0,0.52,2010,390,-1.02
2025-09-01,mis_rep,21.3,263,0.0,1.0,0.52,2002,379,-1.07
2025-09-01,mis_rep,21.3,264,0.0,1.0,0.52,2005,318,-1.1
2025-09-01,mis_rep,21.3,265,0.0,1.0,0.52,2001,344,-1.07
2025-09-01,mis_rep,21.3,266,0.0,1.0,0.52,2003,327,-1.08
2025-09-01,mis_rep,21.3,267,0.0,1.0,0.52,2001,318,-1.06
2025-09-01,mis_rep,21.3,268,0.0,1.0,0.52,2007,342,-1.07
2025-09-01,mis_rep,21.3,269,0.0,1.0,0.52,2005,480,-1.07
2025-09-01,mis_rep,21.3,270,0.0,1.0,0.52,2006,299,-1.07
2025-09-01,mis_rep,21.3,271,0.0,1.0,0.52,2008,351,-1.1
2025-09-01,mis_rep,21.3,272,0.0,1.0,0.52,2003,344,-1.09
2025-09-01,mis_rep,21.3,273,0.0,1.0,0.52,2007,326,-1.15
2025-09-01,mis_rep,21.3,274,0.0,1.0,0.52,2012,343,-1.1
2025-09-01,mis_rep,21.3,275,0.0,1.0,0.52,2004,336,-1.07
2025-09-01,mis_rep,21.3,276,0.0,1.0,0.52,2003,355,-1.14
2025-09-01,mis_rep,21.3,277,0.0,1.0,0.52,2008,329,-1.08
2025-09-01,mis_rep,21.3,278,0.0,1.0,0.52,2003,365,-1.1
2025-09-01,mis_rep,21.3,279,0.0,1.0,0.52,2005,365,-1.1
2025-09-01,mis_rep,21.3,280,0.0,1.0,0.52,2010,336,-1.08
2025-09-01,mis_rep,21.3,281,0.0,1.0,0.52,2003,282,-1.11
2025-09-01,mis_rep,21.3,282,0.0,1.0,0.52,2004,365,-1.12
2025-09-01,mis_rep,21.3,283,0.0,1.0,0.52,2010,348,-1.05
2025-09-01,mis_rep,21.3,284,0.0,1.0,0.52,2008,375,-1.11
2025-09-01,mis_rep,21.3,285,0.0,1.0,0.52,2012,303,-1.07
2025-09-01,mis_rep,21.3,286,0.0,1.0,0.52,2006,408,-1.09
2025-09-01,mis_rep,21.3,287,0.0,1.0,0.52,2003,303,-1.15
2025-09-01,mis_rep,21.3,288,0.0,1.0,0.52,2003,345,-1.11
2025-09-01,mis_rep,21.3,289,0.0,1.0,0.52,2001,340,-1.12
2025-09-01,mis_rep,21.3,290,0.0,1.0,0.52,2009,326,-1.03
2025-09-01,mis_rep,21.3,291,0.0,1.0,0.52,2005,325,-1.17
2025-09-01,mis_rep,21.3,292,0.0,1.0,0.52,2009,320,-1.13
2025-09-01,mis_rep,21.3,293,0.0,1.0,0.52,2009,331,-1.11
2025-09-01,mis_rep,21.3,294,0.0,1.0,0.52,2002,317,-1.11
2025-09-01,mis_rep,21.3,295,0.0,1.0,0.52,2005,342,-1.08
2025-09-01,mis_rep,21.3,296,0.0,1.0,0.52,2008,385,-1.07
2025-09-01,mis_rep,21.3,297,0.0,1.0,0.52,2006,372,-1.04
2025-09-01,mis_rep,21.3,298,0.0,1.0,0.52,2007,280,-1.05
2025-09-01,mis_rep,21.3,299,0.0,1.0,0.52,2007,395,-1.09
2025-09-01,mis_rep,21.3,300,0.0,1.0,0.52,2009,341,-1.06
2025-09-01,mis_rep,21.3,301,0.0,1.0,0.52,2006,353,-1.09
2025-09-01,mis_rep,21.3,302,0.0,1.0,0.52,2003,364,-1.12
2025-09-01,mis_rep,21.3,303,0.0,1.0,0.52,2003,380,-1.11
2025-09-01,mis_rep,21.3,304,0.0,1.0,0.52,2008,343,-1.06
2025-09-01,mis_rep,21.3,305,0.0,1.0,0.52,2007,343,-1.16
2025-09-01,mis_rep,21.3,306,0.0,1.0,0.52,2007,380,-1.08
2025-09-01,mis_rep,21.3,307,0.0,1.0,0.52,2004,413,-1.13
2025-09-01,mis_rep,21.3,308,0.0,1.0,0.52,2010,339,-1.08
2025-09-01,mis_rep,21.3,309,0.0,1.0,0.52,2008,340,-1.05
2025-09-01,mis_rep,21.3,310,0.0,1.0,0.52,2010,352,-1.05
2025-09-01,mis_rep,21.3,311,0.0,1.0,0.52,2012,346,-1.07
2025-09-01,mis_rep,21.3,312,0.0,1.0,0.52,2002,337,-1.01
2025-09-01,mis_rep,21.3,313,0.0,1.0,0.52,2007,323,-1.11
2025-09-01,mis_rep,21.3,314,0.0,1.0,0.52,2009,343,-1.13
2025-09-01,mis_rep,21.3,315,0.0,1.0,0.52,2008,260,-1.09
2025-09-01,mis_rep,21.3,316,0.0,1.0,0.52,2009,316,-1.16
2025-09-01,mis_rep,21.3,317,0.0,1.0,0.52,2001,486,-1.13
2025-09-01,mis_rep,21.3,318,0.0,1.0,0.52,2006,353,-1.03
2025-09-01,mis_rep,21.3,319,0.0,1.0,0.52,2006,406,-1.13
2025-09-01,mis_rep,21.3,320,0.0,1.0,0.52,2010,364,-1.14
2025-09-01,mis_rep,21.3,321,0.0,1.0,0.52,2005,436,-1.02
2025-09-01,mis_rep,21.3,322,0.0,1.0,0.52,2002,401,-1.06
2025-09-01,mis_rep,21.3,323,0.0,1.0,0.52,2004,363,-1.05
2025-09-01,mis_rep,21.3,324,0.0,1.0,0.52,2001,440,-1.01
2025-09-01,mis_rep,21.3,325,0.0,1.0,0.52,2009,374,-1.07
2025-09-01,mis_rep,21.3,326,0.0,1.0,0.52,2007,508,-1.12
2025-09-01,mis_rep,21.3,327,0.0,1.0,0.52,2001,341,-1.09
2025-09-01,mis_rep,21.3,328,0.0,1.0,0.52,2007,368,-1.04
2025-09-01,mis_rep,21.3,329,0.0,1.0,0.52,2005,413,-1.06
2025-09-01,mis_rep,21.3,330,0.0,1.0,0.52,2005,445,-1.11
2025-09-01,mis_rep,21.3,331,0.0,1.0,0.52,2006,337,-1.1
2025-09-01,mis_rep,21.3,332,0.0,1.0,0.52,2005,342,-1.2
2025-09-01,mis_rep,21.3,333,0.0,1.0,0.52,2010,400,-1.08
2025-09-01,mis_rep,21.3,334,0.0,1.0,0.52,2009,362,-1.12
2025-09-01,mis_rep,21.3,335,0.0,1.0,0.52,2001,368,-1.15
2025-09-01,mis_rep,21.3,336,0.0,1.0,0.52,2005,366,-0.98
2025-09-01,mis_rep,21.3,337,0.0,1.0,0.52,2003,312,-1.07
2025-09-01,mis_rep,21.3,338,0.0,1.0,0.52,2010,294,-1.13
