date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-08-25,mis_rep,16.2,70,-30.0,1.0,0.0,2003,750,-2.12
2025-08-25,mis_rep,16.2,71,-150.0,1.0,0.0,2003,654,2.47
2025-08-25,mis_rep,16.2,72,0.0,1.0,0.0,2005,1358,-1.46
2025-08-25,mis_rep,16.2,73,-30.0,1.0,0.0,2006,868,-2.36
2025-08-25,mis_rep,16.2,74,120.0,1.0,0.0,2001,885,0.63
2025-08-25,mis_rep,16.2,75,30.0,1.0,0.0,2006,888,-0.84
2025-08-25,mis_rep,16.2,76,-150.0,1.0,0.0,2007,652,2.52
2025-08-25,mis_rep,16.2,77,-150.0,1.0,0.0,2004,606,2.42
2025-08-25,mis_rep,16.2,78,120.0,1.0,0.0,2005,788,0.93
2025-08-25,mis_rep,16.2,79,-30.0,1.0,0.0,2010,860,-2.21
2025-08-25,mis_rep,16.2,80,-120.0,1.0,0.0,2009,760,2.76
2025-08-25,mis_rep,16.2,81,-120.0,1.0,0.0,2006,711,2.9
2025-08-25,mis_rep,16.2,82,-30.0,1.0,0.0,2009,771,-2.21
2025-08-25,mis_rep,16.2,83,-120.0,1.0,0.0,2008,678,2.82
2025-08-25,mis_rep,16.2,84,-30.0,1.0,0.0,2002,767,-2.2
2025-08-25,mis_rep,16.2,85,120.0,1.0,0.0,2001,799,0.69
2025-08-25,mis_rep,16.2,86,-90.0,1.0,0.0,2012,661,3.13
2025-08-25,mis_rep,16.2,87,-150.0,1.0,0.0,2010,645,2.42
2025-08-25,mis_rep,16.2,88,60.0,1.0,0.0,2010,719,-0.4
2025-08-25,mis_rep,16.2,89,150.0,1.0,0.0,2010,867,1.21
2025-08-25,mis_rep,16.2,90,30.0,1.0,0.0,2001,827,-1.0
2025-08-25,mis_rep,16.2,91,-150.0,1.0,0.0,2007,747,2.46
2025-08-25,mis_rep,16.2,92,-90.0,1.0,0.0,2006,722,3.08
2025-08-25,mis_rep,16.2,93,-150.0,1.0,0.0,2003,753,2.49
2025-08-25,mis_rep,16.2,94,-120.0,1.0,0.0,2002,705,2.89
2025-08-25,mis_rep,16.2,95,-30.0,1.0,0.0,2001,773,-2.2
2025-08-25,mis_rep,16.2,96,60.0,1.0,0.0,2012,771,-0.43
2025-08-25,mis_rep,16.2,97,-90.0,1.0,0.0,2006,768,-2.99
2025-08-25,mis_rep,16.2,98,-120.0,1.0,0.0,2006,828,2.89
2025-08-25,mis_rep,16.2,99,-90.0,1.0,0.0,2009,758,-2.97
2025-08-25,mis_rep,16.2,100,60.0,1.0,0.0,2009,843,-0.51
2025-08-25,mis_rep,16.2,101,-90.0,1.0,0.0,2006,785,-2.96
2025-08-25,mis_rep,16.2,102,60.0,1.0,0.0,2004,809,-0.48
2025-08-25,mis_rep,16.2,103,120.0,1.0,0.0,2003,840,0.69
2025-08-25,mis_rep,16.2,104,120.0,1.0,0.0,2003,770,0.43
2025-08-25,mis_rep,16.2,105,-120.0,1.0,0.0,2010,685,2.82
2025-08-25,mis_rep,16.2,106,60.0,1.0,0.0,2004,660,-0.39
2025-08-25,mis_rep,16.2,107,-90.0,1.0,0.0,2008,659,-3.13
2025-08-25,mis_rep,16.2,108,30.0,1.0,0.0,2010,665,-0.95
2025-08-25,mis_rep,16.2,109,90.0,1.0,0.0,2003,671,-0.03
2025-08-25,mis_rep,16.2,110,150.0,1.0,0.0,2010,765,1.26
2025-08-25,mis_rep,16.2,111,-60.0,1.0,0.0,2008,634,-2.79
2025-08-25,mis_rep,16.2,112,-90.0,1.0,0.0,2005,661,3.12
2025-08-25,mis_rep,16.2,113,-120.0,1.0,0.0,2004,628,2.58
2025-08-25,mis_rep,16.2,114,-60.0,1.0,0.0,2002,705,-2.74
2025-08-25,mis_rep,16.2,115,90.0,1.0,0.0,2007,682,-0.05
2025-08-25,mis_rep,16.2,116,0.0,1.0,0.0,2008,689,-1.51
2025-08-25,mis_rep,16.2,117,120.0,1.0,0.0,2003,867,0.69
2025-08-25,mis_rep,16.2,118,150.0,1.0,0.0,2010,910,1.0
2025-08-25,mis_rep,16.2,119,-60.0,1.0,0.0,2004,645,-2.72
2025-08-25,mis_rep,16.2,120,30.0,1.0,0.0,2010,638,-0.79
2025-08-25,mis_rep,16.2,121,60.0,1.0,0.0,2012,714,-0.55
2025-08-25,mis_rep,16.2,122,-30.0,1.0,0.0,2002,696,-2.28
2025-08-25,mis_rep,16.2,123,0.0,1.0,0.0,2010,720,-1.54
2025-08-25,mis_rep,16.2,124,-150.0,1.0,0.0,2006,763,2.36
2025-08-25,mis_rep,16.2,125,60.0,1.0,0.0,2004,750,-0.45
2025-08-25,mis_rep,16.2,126,0.0,1.0,0.0,2003,798,-1.51
2025-08-25,mis_rep,16.2,127,120.0,1.0,0.0,2003,778,0.51
2025-08-25,mis_rep,16.2,128,-90.0,1.0,0.0,2004,754,-3.13
2025-08-25,mis_rep,16.2,129,30.0,1.0,0.0,2003,708,-0.91
2025-08-25,mis_rep,16.2,130,150.0,1.0,0.0,2001,755,1.11
2025-08-25,mis_rep,16.2,131,-90.0,1.0,0.0,2004,587,-3.12
2025-08-25,mis_rep,16.2,132,-150.0,1.0,0.0,2001,677,2.24
2025-08-25,mis_rep,16.2,133,-90.0,1.0,0.0,2010,700,-3.06
2025-08-25,mis_rep,16.2,134,-60.0,1.0,0.0,2006,661,-2.77
2025-08-25,mis_rep,16.2,135,30.0,1.0,0.0,2003,648,-1.06
2025-08-25,mis_rep,16.2,136,0.0,1.0,0.0,2002,640,-1.63
2025-08-25,mis_rep,16.2,137,-120.0,1.0,0.0,2003,729,2.59
2025-08-25,mis_rep,16.2,138,90.0,1.0,0.0,2008,756,-0.02
2025-08-25,mis_rep,16.2,139,-60.0,1.0,0.0,2009,653,-2.74
2025-08-25,mis_rep,16.2,140,150.0,1.0,0.0,2003,819,1.08
2025-08-25,mis_rep,16.2,141,60.0,1.0,0.0,2006,745,-0.43
2025-08-25,mis_rep,16.2,142,90.0,1.0,0.0,2005,597,0.01
2025-08-25,mis_rep,16.2,143,0.0,1.0,0.0,2009,705,-1.56
2025-08-25,mis_rep,16.2,144,60.0,1.0,0.0,2001,729,-0.44
2025-08-25,mis_rep,16.2,145,-60.0,1.0,0.0,2003,691,-2.69
2025-08-25,mis_rep,16.2,146,-120.0,1.0,0.0,2002,696,2.72
2025-08-25,mis_rep,16.2,147,30.0,1.0,0.0,2008,648,-1.04
2025-08-25,mis_rep,16.2,148,90.0,1.0,0.0,2001,590,0.03
2025-08-25,mis_rep,16.2,149,0.0,1.0,0.0,2003,698,-1.46
2025-08-25,mis_rep,16.2,150,-120.0,1.0,0.0,2003,770,2.61
2025-08-25,mis_rep,16.2,151,-90.0,1.0,0.0,2006,692,-3.08
2025-08-25,mis_rep,16.2,152,-120.0,1.0,0.0,2003,728,2.71
2025-08-25,mis_rep,16.2,153,-60.0,1.0,0.0,2006,715,-2.8
2025-08-25,mis_rep,16.2,154,150.0,1.0,0.0,2010,733,0.98
2025-08-25,mis_rep,16.2,155,120.0,1.0,0.0,2003,732,0.54
2025-08-25,mis_rep,16.2,156,0.0,1.0,0.0,2005,675,-1.6
2025-08-25,mis_rep,16.2,157,90.0,1.0,0.0,2010,623,0.03
2025-08-25,mis_rep,16.2,158,150.0,1.0,0.0,2003,853,1.09
2025-08-25,mis_rep,16.2,159,-150.0,1.0,0.0,2001,660,2.25
2025-08-25,mis_rep,16.2,160,-30.0,1.0,0.0,2008,693,-2.09
2025-08-25,mis_rep,16.2,161,-60.0,1.0,0.0,2006,758,-2.53
2025-08-25,mis_rep,16.2,162,90.0,1.0,0.0,2001,633,-0.01
2025-08-25,mis_rep,16.2,163,150.0,1.0,0.0,2008,728,1.07
2025-08-25,mis_rep,16.2,164,30.0,1.0,0.0,2005,698,-0.87
2025-08-25,mis_rep,16.2,165,90.0,1.0,0.0,2008,567,0.09
2025-08-25,mis_rep,16.2,166,0.0,1.0,0.0,2010,634,-1.56
2025-08-25,mis_rep,16.2,167,90.0,1.0,0.0,2012,581,0.05
2025-08-25,mis_rep,16.2,168,150.0,1.0,0.0,2003,724,0.94
2025-08-25,mis_rep,16.2,169,150.0,1.0,0.0,2010,754,1.04
2025-08-25,mis_rep,16.2,170,-90.0,1.0,0.0,2005,681,-3.13
2025-08-25,mis_rep,16.2,171,150.0,1.0,0.0,2010,753,0.94
2025-08-25,mis_rep,16.2,172,150.0,1.0,0.0,2006,723,1.14
2025-08-25,mis_rep,16.2,173,-90.0,1.0,0.0,2002,659,2.99
2025-08-25,mis_rep,16.2,174,-150.0,1.0,0.0,2001,611,2.26
2025-08-25,mis_rep,16.2,175,-120.0,1.0,0.0,2005,598,2.68
2025-08-25,mis_rep,16.2,176,-120.0,1.0,0.0,2009,627,2.73
2025-08-25,mis_rep,16.2,177,-90.0,1.0,0.0,2003,647,3.12
2025-08-25,mis_rep,16.2,178,-150.0,1.0,0.0,2004,601,2.32
2025-08-25,mis_rep,16.2,179,-30.0,1.0,0.0,2010,691,-2.39
2025-08-25,mis_rep,16.2,180,150.0,1.0,0.0,2009,702,1.05
2025-08-25,mis_rep,16.2,181,120.0,1.0,0.0,2001,707,0.7
2025-08-25,mis_rep,16.2,182,60.0,1.0,0.0,2001,649,-0.44
2025-08-25,mis_rep,16.2,183,30.0,1.0,0.0,2010,572,-1.07
2025-08-25,mis_rep,16.2,184,-120.0,1.0,0.0,2003,645,2.8
2025-08-25,mis_rep,16.2,185,-150.0,1.0,0.0,2012,693,2.1
2025-08-25,mis_rep,16.2,186,0.0,1.0,0.0,2010,637,-1.45
2025-08-25,mis_rep,16.2,187,60.0,1.0,0.0,2007,640,-0.47
2025-08-25,mis_rep,16.2,188,-150.0,1.0,0.0,2002,587,2.36
2025-08-25,mis_rep,16.2,189,-90.0,1.0,0.0,2012,612,3.06
2025-08-25,mis_rep,16.2,190,-30.0,1.0,0.0,2011,645,-2.22
2025-08-25,mis_rep,16.2,191,60.0,1.0,0.0,2008,605,-0.51
2025-08-25,mis_rep,16.2,192,90.0,1.0,0.0,2009,580,0.01
2025-08-25,mis_rep,16.2,193,-120.0,1.0,0.0,2003,566,2.66
2025-08-25,mis_rep,16.2,194,150.0,1.0,0.0,2005,728,1.03
2025-08-25,mis_rep,16.2,195,-60.0,1.0,0.0,2002,656,-2.74
2025-08-25,mis_rep,16.2,196,60.0,1.0,0.0,2008,636,-0.48
2025-08-25,mis_rep,16.2,197,-30.0,1.0,0.0,2007,619,-2.33
2025-08-25,mis_rep,16.2,198,0.0,1.0,0.0,2005,564,-1.58
2025-08-25,mis_rep,16.2,199,-60.0,1.0,0.0,2003,584,-2.71
2025-08-25,mis_rep,16.2,200,-90.0,1.0,0.0,2004,592,3.09
2025-08-25,mis_rep,16.2,201,120.0,1.0,0.0,2005,704,0.5
2025-08-25,mis_rep,16.2,202,30.0,1.0,0.0,2007,635,-0.9
2025-08-25,mis_rep,16.2,203,90.0,1.0,0.0,2008,587,-0.06
2025-08-25,mis_rep,16.2,204,-150.0,1.0,0.0,2005,618,2.18
2025-08-25,mis_rep,16.2,205,0.0,1.0,0.0,2007,668,-1.5
2025-08-25,mis_rep,16.2,206,60.0,1.0,0.0,2004,642,-0.51
2025-08-25,mis_rep,16.2,207,-150.0,1.0,0.0,2005,697,2.16
2025-08-25,mis_rep,16.2,208,-30.0,1.0,0.0,2005,690,-2.21
2025-08-25,mis_rep,16.2,209,150.0,1.0,0.0,2001,764,0.77
2025-08-25,mis_rep,16.2,210,150.0,1.0,0.0,2010,832,1.1
2025-08-25,mis_rep,16.2,211,120.0,1.0,0.0,2002,811,0.53
2025-08-25,mis_rep,16.2,212,-60.0,1.0,0.0,2006,705,-2.76
2025-08-25,mis_rep,16.2,213,0.0,1.0,0.0,2010,673,-1.57
2025-08-25,mis_rep,16.2,214,-120.0,1.0,0.0,2004,650,2.72
2025-08-25,mis_rep,16.2,215,-150.0,1.0,0.0,2006,657,2.16
2025-08-25,mis_rep,16.2,216,-30.0,1.0,0.0,2009,628,-2.24
2025-08-25,mis_rep,16.2,217,-30.0,1.0,0.0,2004,678,-1.99
2025-08-25,mis_rep,16.2,218,0.0,1.0,0.0,2004,657,-1.46
2025-08-25,mis_rep,16.2,219,150.0,1.0,0.0,2005,753,1.04
2025-08-25,mis_rep,16.2,220,-60.0,1.0,0.0,2009,615,-2.6
2025-08-25,mis_rep,16.2,221,0.0,1.0,0.0,2008,660,-1.51
2025-08-25,mis_rep,16.2,222,-60.0,1.0,0.0,2003,589,-2.57
2025-08-25,mis_rep,16.2,223,120.0,1.0,0.0,2003,715,0.47
2025-08-25,mis_rep,16.2,224,90.0,1.0,0.0,2003,621,0.2
2025-08-25,mis_rep,16.2,225,120.0,1.0,0.0,2010,646,0.58
2025-08-25,mis_rep,16.2,226,90.0,1.0,0.0,2004,595,0.01
2025-08-25,mis_rep,16.2,227,30.0,1.0,0.0,2008,664,-0.95
2025-08-25,mis_rep,16.2,228,0.0,1.0,0.0,2006,650,-1.58
2025-08-25,mis_rep,16.2,229,60.0,1.0,0.0,2007,641,-0.47
2025-08-25,mis_rep,16.2,230,150.0,1.0,0.0,2006,815,1.07
2025-08-25,mis_rep,16.2,231,0.0,1.0,0.52,2001,678,-0.94
2025-08-25,mis_rep,16.2,232,0.0,1.0,0.52,2011,663,-1.08
2025-08-25,mis_rep,16.2,233,0.0,1.0,0.52,2004,718,-1.15
2025-08-25,mis_rep,16.2,234,0.0,1.0,0.52,2004,657,-0.97
2025-08-25,mis_rep,16.2,235,0.0,1.0,0.52,2003,619,-1.17
2025-08-25,mis_rep,16.2,236,0.0,1.0,0.52,2001,565,-1.03
2025-08-25,mis_rep,16.2,237,0.0,1.0,0.52,2003,623,-1.01
2025-08-25,mis_rep,16.2,238,0.0,1.0,0.52,2005,605,-0.99
2025-08-25,mis_rep,16.2,239,0.0,1.0,0.52,2010,776,-1.0
2025-08-25,mis_rep,16.2,240,0.0,1.0,0.52,2003,586,-1.02
2025-08-25,mis_rep,16.2,241,0.0,1.0,0.52,2005,545,-1.14
2025-08-25,mis_rep,16.2,242,0.0,1.0,0.52,2007,616,-0.91
2025-08-25,mis_rep,16.2,243,0.0,1.0,0.52,2010,614,-1.03
2025-08-25,mis_rep,16.2,244,0.0,1.0,0.52,2007,630,-1.06
2025-08-25,mis_rep,16.2,245,0.0,1.0,0.52,2008,822,-1.01
2025-08-25,mis_rep,16.2,246,0.0,1.0,0.52,2009,828,-1.03
2025-08-25,mis_rep,16.2,247,0.0,1.0,0.52,2009,656,-1.11
2025-08-25,mis_rep,16.2,248,0.0,1.0,0.52,2001,850,-0.96
2025-08-25,mis_rep,16.2,249,0.0,1.0,0.52,2007,629,-1.07
2025-08-25,mis_rep,16.2,250,0.0,1.0,0.52,2008,748,-1.09
2025-08-25,mis_rep,16.2,251,0.0,1.0,0.52,2010,795,-1.05
2025-08-25,mis_rep,16.2,252,0.0,1.0,0.52,2006,791,-1.04
2025-08-25,mis_rep,16.2,253,0.0,1.0,0.52,2011,762,-1.0
2025-08-25,mis_rep,16.2,254,0.0,1.0,0.52,2009,618,-1.02
2025-08-25,mis_rep,16.2,255,0.0,1.0,0.52,2002,647,-1.09
2025-08-25,mis_rep,16.2,256,0.0,1.0,0.52,2004,592,-1.05
2025-08-25,mis_rep,16.2,257,0.0,1.0,0.52,2005,632,-1.03
2025-08-25,mis_rep,16.2,258,0.0,1.0,0.52,2001,538,-1.02
2025-08-25,mis_rep,16.2,259,0.0,1.0,0.52,2001,615,-1.03
2025-08-25,mis_rep,16.2,260,0.0,1.0,0.52,2004,605,-1.01
2025-08-25,mis_rep,16.2,261,0.0,1.0,0.52,2006,708,-1.04
2025-08-25,mis_rep,16.2,262,0.0,1.0,0.52,2005,728,-1.03
2025-08-25,mis_rep,16.2,263,0.0,1.0,0.52,2002,576,-1.0
2025-08-25,mis_rep,16.2,264,0.0,1.0,0.52,2010,670,-1.0
2025-08-25,mis_rep,16.2,265,0.0,1.0,0.52,2005,656,-1.04
2025-08-25,mis_rep,16.2,266,0.0,1.0,0.52,2001,578,-1.0
2025-08-25,mis_rep,16.2,267,0.0,1.0,0.52,2003,534,-1.08
2025-08-25,mis_rep,16.2,268,0.0,1.0,0.52,2006,526,-0.97
2025-08-25,mis_rep,16.2,269,0.0,1.0,0.52,2007,576,-1.01
2025-08-25,mis_rep,16.2,270,0.0,1.0,0.52,2001,583,-1.0
2025-08-25,mis_rep,16.2,271,0.0,1.0,0.52,2009,742,-1.12
2025-08-25,mis_rep,16.2,272,0.0,1.0,0.52,2002,633,-0.98
2025-08-25,mis_rep,16.2,273,0.0,1.0,0.52,2001,727,-1.02
2025-08-25,mis_rep,16.2,274,0.0,1.0,0.52,2009,806,-1.04
2025-08-25,mis_rep,16.2,275,0.0,1.0,0.52,2010,751,-0.98
2025-08-25,mis_rep,16.2,276,0.0,1.0,0.52,2010,655,-1.08
2025-08-25,mis_rep,16.2,277,0.0,1.0,0.52,2002,756,-1.12
2025-08-25,mis_rep,16.2,278,0.0,1.0,0.52,2007,650,-1.05
2025-08-25,mis_rep,16.2,279,0.0,1.0,0.52,2004,641,-0.97
2025-08-25,mis_rep,16.2,280,0.0,1.0,0.52,2006,591,-1.06
2025-08-25,mis_rep,16.2,281,0.0,1.0,0.52,2003,661,-1.05
2025-08-25,mis_rep,16.2,282,0.0,1.0,0.52,2006,773,-1.03
2025-08-25,mis_rep,16.2,283,0.0,1.0,0.52,2008,568,-1.04
2025-08-25,mis_rep,16.2,284,0.0,1.0,0.52,2010,579,-1.01
2025-08-25,mis_rep,16.2,285,0.0,1.0,0.52,2011,667,-1.12
2025-08-25,mis_rep,16.2,286,0.0,1.0,0.52,2008,683,-0.9
2025-08-25,mis_rep,16.2,287,0.0,1.0,0.52,2002,763,-1.05
2025-08-25,mis_rep,16.2,288,0.0,1.0,0.52,2005,887,-1.02
2025-08-25,mis_rep,16.2,289,0.0,1.0,0.52,2003,748,-0.96
2025-08-25,mis_rep,16.2,290,0.0,1.0,0.52,2010,708,-1.05
2025-08-25,mis_rep,16.2,291,0.0,1.0,0.52,2006,715,-1.02
2025-08-25,mis_rep,16.2,292,0.0,1.0,0.52,2007,703,-1.01
2025-08-25,mis_rep,16.2,293,0.0,1.0,0.52,2006,583,-0.98
2025-08-25,mis_rep,16.2,294,0.0,1.0,0.52,2002,610,-1.02
2025-08-25,mis_rep,16.2,295,0.0,1.0,0.52,2004,825,-1.01
2025-08-25,mis_rep,16.2,296,0.0,1.0,0.52,2009,751,-1.01
2025-08-25,mis_rep,16.2,297,0.0,1.0,0.52,2003,601,-1.06
2025-08-25,mis_rep,16.2,298,0.0,1.0,0.52,2008,843,-1.07
2025-08-25,mis_rep,16.2,299,0.0,1.0,0.52,2003,598,-1.01
2025-08-25,mis_rep,16.2,300,0.0,1.0,0.52,2007,686,-1.05
2025-08-25,mis_rep,16.2,301,0.0,1.0,0.52,2001,735,-1.04
2025-08-25,mis_rep,16.2,302,0.0,1.0,0.52,2003,670,-1.1
2025-08-25,mis_rep,16.2,303,0.0,1.0,0.52,2006,639,-0.99
2025-08-25,mis_rep,16.2,304,0.0,1.0,0.52,2009,718,-1.08
2025-08-25,mis_rep,16.2,305,0.0,1.0,0.52,2009,624,-1.02
2025-08-25,mis_rep,16.2,306,0.0,1.0,0.52,2002,747,-1.12
2025-08-25,mis_rep,16.2,307,0.0,1.0,0.52,2008,700,-1.15
2025-08-25,mis_rep,16.2,308,0.0,1.0,0.52,2007,568,-1.03
2025-08-25,mis_rep,16.2,309,0.0,1.0,0.52,2003,546,-1.07
2025-08-25,mis_rep,16.2,310,0.0,1.0,0.52,2001,710,-1.06
2025-08-25,mis_rep,16.2,311,0.0,1.0,0.52,2005,640,-1.07
2025-08-25,mis_rep,16.2,312,0.0,1.0,0.52,2004,885,-1.05
2025-08-25,mis_rep,16.2,313,0.0,1.0,0.52,2009,713,-1.06
2025-08-25,mis_rep,16.2,314,0.0,1.0,0.52,2007,661,-1.05
2025-08-25,mis_rep,16.2,315,0.0,1.0,0.52,2006,554,-1.01
2025-08-25,mis_rep,16.2,316,0.0,1.0,0.52,2006,620,-1.09
2025-08-25,mis_rep,16.2,317,0.0,1.0,0.52,2004,589,-1.05
2025-08-25,mis_rep,16.2,318,0.0,1.0,0.52,2007,657,-1.06
2025-08-25,mis_rep,16.2,319,0.0,1.0,0.52,2009,756,-1.04
2025-08-25,mis_rep,16.2,320,0.0,1.0,0.52,2007,673,-1.02
2025-08-25,mis_rep,16.2,321,0.0,1.0,0.52,2009,696,-1.05
2025-08-25,mis_rep,16.2,322,0.0,1.0,0.52,2005,628,-0.99
2025-08-25,mis_rep,16.2,323,0.0,1.0,0.52,2001,666,-1.06
2025-08-25,mis_rep,16.2,324,0.0,1.0,0.52,2004,712,-0.97
2025-08-25,mis_rep,16.2,325,0.0,1.0,0.52,2003,700,-1.08
2025-08-25,mis_rep,16.2,326,0.0,1.0,0.52,2001,622,-0.96
2025-08-25,mis_rep,16.2,327,0.0,1.0,0.52,2006,579,-1.03
2025-08-25,mis_rep,16.2,328,0.0,1.0,0.52,2010,822,-1.05
2025-08-25,mis_rep,16.2,329,0.0,1.0,0.52,2005,650,-1.08
2025-08-25,mis_rep,16.2,330,0.0,1.0,0.52,2008,683,-1.04
2025-08-25,mis_rep,16.2,331,0.0,1.0,0.52,2004,754,-1.09
2025-08-25,mis_rep,16.2,332,0.0,1.0,0.52,2003,841,-1.02
2025-08-25,mis_rep,16.2,333,0.0,1.0,0.52,2003,910,-0.99
2025-08-25,mis_rep,16.2,334,0.0,1.0,0.52,2004,558,-1.0
2025-08-25,mis_rep,16.2,335,0.0,1.0,0.52,2003,644,-1.12
2025-08-25,mis_rep,16.2,336,0.0,1.0,0.52,2009,723,-1.09
2025-08-25,mis_rep,16.2,337,0.0,1.0,0.52,2010,610,-1.14
2025-08-25,mis_rep,16.2,338,0.0,1.0,0.52,2005,531,-0.9
